n,x,y,val,dP,lab,xT,yT
9148,-0.434993,-2.528717,0,1671,NaN,NaN,NaN
9149,-0.434993,-2.519894,0,1669,NaN,NaN,NaN
9150,-0.434993,-2.514012,0,1668,NaN,NaN,NaN
9151,-0.434993,-2.519894,0,1669,NaN,NaN,NaN
9152,-0.432054,-2.534599,0,1671,NaN,NaN,NaN
9153,-0.432054,-2.546362,0,1671,NaN,NaN,NaN
9154,-0.426176,-2.555185,0,1673,NaN,NaN,NaN
9155,-0.423237,-2.561066,0,1675,NaN,NaN,NaN
9156,-0.420298,-2.558125,0,1677,NaN,NaN,NaN
9157,-0.423237,-2.555185,0,1678,NaN,NaN,NaN
9158,-0.420298,-2.555185,0,1677,NaN,NaN,NaN
9159,-0.417359,-2.558125,0,1675,NaN,NaN,NaN
9160,-0.417359,-2.561066,0,1674,NaN,NaN,NaN
9161,-0.417359,-2.566948,0,1673,NaN,NaN,NaN
9162,-0.417359,-2.569888,0,1674,NaN,NaN,NaN
9163,-0.41442,-2.57577,0,1674,NaN,NaN,NaN
9164,-0.41442,-2.578711,0,1673,NaN,NaN,NaN
9165,-0.41442,-2.578711,0,1671,NaN,NaN,NaN
9166,-0.41442,-2.578711,0,1670,NaN,NaN,NaN
9167,-0.408542,-2.584592,0,1669,NaN,NaN,NaN
9168,-0.402664,-2.593414,0,1669,NaN,NaN,NaN
9169,-0.402664,-2.602235,0,1668,NaN,NaN,NaN
9170,-0.396786,-2.599295,0,1668,NaN,NaN,NaN
9171,-0.390907,-2.602235,0,1668,NaN,NaN,NaN
9172,-0.38209,-2.602235,0,1669,NaN,NaN,NaN
9173,-0.390907,-2.602235,0,1670,NaN,NaN,NaN
9174,-0.402664,-2.599295,0,1669,NaN,NaN,NaN
9175,-0.41442,-2.596354,0,1666,NaN,NaN,NaN
9176,-0.41442,-2.605176,0,1664,NaN,NaN,NaN
9177,-0.411481,-2.619879,0,1665,NaN,NaN,NaN
9178,-0.405603,-2.634581,0,1665,NaN,NaN,NaN
9179,-0.405603,-2.634581,0,1665,NaN,NaN,NaN
9180,-0.402664,-2.634581,0,1665,NaN,NaN,NaN
9181,-0.399725,-2.634581,0,1665,NaN,NaN,NaN
9182,-0.390907,-2.637521,0,1666,NaN,NaN,NaN
9183,-0.379151,-2.637521,0,1666,NaN,NaN,NaN
9184,-0.370334,-2.637521,0,1665,NaN,NaN,NaN
9185,-0.38209,-2.637521,0,1663,NaN,NaN,NaN
9186,-0.393846,-2.634581,0,1661,NaN,NaN,NaN
9187,-0.405603,-2.643402,0,1662,NaN,NaN,NaN
9188,-0.393846,-2.655163,0,1662,NaN,NaN,NaN
9189,-0.38209,-2.663984,0,1663,NaN,NaN,NaN
9190,-0.364456,-2.658104,0,1663,NaN,NaN,NaN
9191,-0.355639,-2.652223,0,1665,NaN,NaN,NaN
9192,-0.352699,-2.646342,0,1666,NaN,NaN,NaN
9193,-0.355639,-2.643402,0,1665,NaN,NaN,NaN
9194,-0.355639,-2.640462,0,1664,NaN,NaN,NaN
9195,-0.367395,-2.643402,0,1662,NaN,NaN,NaN
9196,-0.376212,-2.643402,0,1663,NaN,NaN,NaN
9197,-0.387968,-2.643402,0,1664,NaN,NaN,NaN
9198,-0.387968,-2.652223,0,1664,NaN,NaN,NaN
9199,-0.387968,-2.663984,0,1665,NaN,NaN,NaN
9200,-0.387968,-2.672805,0,1666,NaN,NaN,NaN
9201,-0.390907,-2.672805,0,1666,NaN,NaN,NaN
9202,-0.393846,-2.675745,0,1667,NaN,NaN,NaN
9203,-0.393846,-2.678686,0,1668,NaN,NaN,NaN
9204,-0.390907,-2.681626,0,1670,NaN,NaN,NaN
9205,-0.390907,-2.684566,0,1670,NaN,NaN,NaN
9206,-0.373273,-2.675745,0,1668,NaN,NaN,NaN
9207,-0.352699,-2.666925,0,1666,NaN,NaN,NaN
9208,-0.34976,-2.661044,0,1666,NaN,NaN,NaN
9209,-0.373273,-2.663984,0,1669,NaN,NaN,NaN
9210,-0.399725,-2.666925,0,1672,NaN,NaN,NaN
9211,-0.408542,-2.663984,0,1671,NaN,NaN,NaN
9212,-0.408542,-2.658104,0,1669,NaN,NaN,NaN
9213,-0.408542,-2.655163,0,1668,NaN,NaN,NaN
9214,-0.408542,-2.655163,0,1667,NaN,NaN,NaN
9215,-0.408542,-2.643402,0,1666,NaN,NaN,NaN
9216,-0.408542,-2.63164,0,1665,NaN,NaN,NaN
9217,-0.408542,-2.62576,0,1664,NaN,NaN,NaN
9218,-0.405603,-2.62576,0,1664,NaN,NaN,NaN
9219,-0.405603,-2.62576,0,1663,NaN,NaN,NaN
9220,-0.390907,-2.6287,0,1662,NaN,NaN,NaN
9221,-0.379151,-2.6287,0,1662,NaN,NaN,NaN
9222,-0.364456,-2.6287,0,1661,NaN,NaN,NaN
9223,-0.358578,-2.622819,0,1660,NaN,NaN,NaN
9224,-0.34976,-2.613998,0,1661,NaN,NaN,NaN
9225,-0.343882,-2.611057,0,1661,NaN,NaN,NaN
9226,-0.332126,-2.611057,0,1662,NaN,NaN,NaN
9227,-0.323308,-2.605176,0,1662,NaN,NaN,NaN
9228,-0.311552,-2.599295,0,1662,NaN,NaN,NaN
9229,-0.311552,-2.593414,0,1662,NaN,NaN,NaN
9230,-0.320369,-2.596354,0,1662,NaN,NaN,NaN
9231,-0.332126,-2.590473,0,1660,NaN,NaN,NaN
9232,-0.340943,-2.581651,0,1659,NaN,NaN,NaN
9233,-0.335065,-2.569888,0,1658,NaN,NaN,NaN
9234,-0.323308,-2.564007,0,1656,NaN,NaN,NaN
9235,-0.314491,-2.561066,0,1653,NaN,NaN,NaN
9236,-0.311552,-2.564007,0,1652,NaN,NaN,NaN
9237,-0.320369,-2.561066,0,1655,NaN,NaN,NaN
9238,-0.340943,-2.555185,0,1657,NaN,NaN,NaN
9239,-0.358578,-2.552244,0,1657,NaN,NaN,NaN
9240,-0.364456,-2.561066,0,1655,NaN,NaN,NaN
9241,-0.358578,-2.572829,0,1654,NaN,NaN,NaN
9242,-0.352699,-2.57577,0,1654,NaN,NaN,NaN
9243,-0.346821,-2.566948,0,1655,NaN,NaN,NaN
9244,-0.340943,-2.566948,0,1653,NaN,NaN,NaN
9245,-0.332126,-2.569888,0,1651,NaN,NaN,NaN
9246,-0.338004,-2.572829,0,1648,NaN,NaN,NaN
9247,-0.340943,-2.569888,0,1648,NaN,NaN,NaN
9248,-0.340943,-2.564007,0,1648,NaN,NaN,NaN
9249,-0.340943,-2.558125,0,1648,NaN,NaN,NaN
9250,-0.340943,-2.552244,0,1649,NaN,NaN,NaN
9251,-0.340943,-2.555185,0,1649,NaN,NaN,NaN
9252,-0.338004,-2.566948,0,1649,NaN,NaN,NaN
9253,-0.335065,-2.578711,0,1650,NaN,NaN,NaN
9254,-0.332126,-2.581651,0,1651,NaN,NaN,NaN
9255,-0.329187,-2.581651,0,1652,NaN,NaN,NaN
9256,-0.323308,-2.587532,0,1652,NaN,NaN,NaN
9257,-0.329187,-2.590473,0,1654,NaN,NaN,NaN
9258,-0.340943,-2.578711,0,1656,NaN,NaN,NaN
9259,-0.352699,-2.558125,0,1656,NaN,NaN,NaN
9260,-0.352699,-2.540481,0,1654,NaN,NaN,NaN
9261,-0.352699,-2.534599,0,1653,NaN,NaN,NaN
9262,-0.346821,-2.528717,0,1654,NaN,NaN,NaN
9263,-0.340943,-2.522835,0,1656,NaN,NaN,NaN
9264,-0.329187,-2.519894,0,1656,NaN,NaN,NaN
9265,-0.326248,-2.534599,0,1654,NaN,NaN,NaN
9266,-0.31743,-2.549303,0,1653,NaN,NaN,NaN
9267,-0.311552,-2.564007,0,1651,NaN,NaN,NaN
9268,-0.302735,-2.564007,0,1651,NaN,NaN,NaN
9269,-0.305674,-2.564007,0,1651,NaN,NaN,NaN
9270,-0.308613,-2.564007,0,1651,NaN,NaN,NaN
9271,-0.320369,-2.564007,0,1651,NaN,NaN,NaN
9272,-0.326248,-2.566948,0,1651,NaN,NaN,NaN
9273,-0.335065,-2.566948,0,1651,NaN,NaN,NaN
9274,-0.335065,-2.564007,0,1652,NaN,NaN,NaN
9275,-0.340943,-2.561066,0,1653,NaN,NaN,NaN
9276,-0.343882,-2.555185,0,1653,NaN,NaN,NaN
9277,-0.34976,-2.555185,0,1653,NaN,NaN,NaN
9278,-0.346821,-2.555185,0,1653,NaN,NaN,NaN
9279,-0.332126,-2.561066,0,1652,NaN,NaN,NaN
9280,-0.320369,-2.566948,0,1652,NaN,NaN,NaN
9281,-0.305674,-2.569888,0,1652,NaN,NaN,NaN
9282,-0.305674,-2.572829,0,1653,NaN,NaN,NaN
9283,-0.314491,-2.57577,0,1653,NaN,NaN,NaN
9284,-0.320369,-2.57577,0,1654,NaN,NaN,NaN
9285,-0.323308,-2.578711,0,1654,NaN,NaN,NaN
9286,-0.329187,-2.581651,0,1654,NaN,NaN,NaN
9287,-0.335065,-2.584592,0,1655,NaN,NaN,NaN
9288,-0.326248,-2.581651,0,1654,NaN,NaN,NaN
9289,-0.314491,-2.57577,0,1652,NaN,NaN,NaN
9290,-0.314491,-2.566948,0,1651,NaN,NaN,NaN
9291,-0.326248,-2.566948,0,1652,NaN,NaN,NaN
9292,-0.338004,-2.569888,0,1654,NaN,NaN,NaN
9293,-0.323308,-2.57577,0,1656,NaN,NaN,NaN
9294,-0.308613,-2.581651,0,1657,NaN,NaN,NaN
9295,-0.290978,-2.584592,0,1655,NaN,NaN,NaN
9296,-0.288039,-2.581651,0,1651,NaN,NaN,NaN
9297,-0.288039,-2.581651,0,1649,NaN,NaN,NaN
9298,-0.293917,-2.581651,0,1650,NaN,NaN,NaN
9299,-0.299796,-2.581651,0,1649,NaN,NaN,NaN
9300,-0.308613,-2.581651,0,1648,NaN,NaN,NaN
9301,-0.311552,-2.581651,0,1646,NaN,NaN,NaN
9302,-0.311552,-2.578711,0,1645,NaN,NaN,NaN
9303,-0.311552,-2.57577,0,1645,NaN,NaN,NaN
9304,-0.308613,-2.572829,0,1645,NaN,NaN,NaN
9305,-0.305674,-2.572829,0,1646,NaN,NaN,NaN
9306,-0.302735,-2.561066,0,1646,NaN,NaN,NaN
9307,-0.299796,-2.546362,0,1645,NaN,NaN,NaN
9308,-0.290978,-2.534599,0,1644,NaN,NaN,NaN
9309,-0.2851,-2.540481,0,1643,NaN,NaN,NaN
9310,-0.288039,-2.552244,0,1642,NaN,NaN,NaN
9311,-0.290978,-2.564007,0,1642,NaN,NaN,NaN
9312,-0.293917,-2.572829,0,1642,NaN,NaN,NaN
9313,-0.290978,-2.569888,0,1642,NaN,NaN,NaN
9314,-0.290978,-2.564007,0,1643,NaN,NaN,NaN
9315,-0.288039,-2.561066,0,1643,NaN,NaN,NaN
9316,-0.2851,-2.561066,0,1643,NaN,NaN,NaN
9317,-0.2851,-2.561066,0,1642,NaN,NaN,NaN
9318,-0.288039,-2.561066,0,1643,NaN,NaN,NaN
9319,-0.290978,-2.561066,0,1644,NaN,NaN,NaN
9320,-0.290978,-2.561066,0,1645,NaN,NaN,NaN
9321,-0.290978,-2.564007,0,1644,NaN,NaN,NaN
9322,-0.290978,-2.564007,0,1643,NaN,NaN,NaN
9323,-0.290978,-2.566948,0,1643,NaN,NaN,NaN
9324,-0.282161,-2.564007,0,1643,NaN,NaN,NaN
9325,-0.276283,-2.566948,0,1643,NaN,NaN,NaN
9326,-0.276283,-2.566948,0,1643,NaN,NaN,NaN
9327,-0.279222,-2.569888,0,1644,NaN,NaN,NaN
9328,-0.282161,-2.569888,0,1646,NaN,NaN,NaN
9329,-0.2851,-2.564007,0,1647,NaN,NaN,NaN
9330,-0.279222,-2.558125,0,1646,NaN,NaN,NaN
9331,-0.270404,-2.552244,0,1644,NaN,NaN,NaN
9332,-0.261587,-2.552244,0,1642,NaN,NaN,NaN
9333,-0.261587,-2.552244,0,1641,NaN,NaN,NaN
9334,-0.267465,-2.558125,0,1640,NaN,NaN,NaN
9335,-0.261587,-2.564007,0,1638,NaN,NaN,NaN
9336,-0.252769,-2.569888,0,1638,NaN,NaN,NaN
9337,-0.24983,-2.569888,0,1639,NaN,NaN,NaN
9338,-0.255709,-2.578711,0,1640,NaN,NaN,NaN
9339,-0.258648,-2.590473,0,1639,NaN,NaN,NaN
9340,-0.24983,-2.593414,0,1639,NaN,NaN,NaN
9341,-0.238074,-2.587532,0,1638,NaN,NaN,NaN
9342,-0.229256,-2.581651,0,1637,NaN,NaN,NaN
9343,-0.232195,-2.578711,0,1638,NaN,NaN,NaN
9344,-0.232195,-2.578711,0,1639,NaN,NaN,NaN
9345,-0.235135,-2.578711,0,1640,NaN,NaN,NaN
9346,-0.232195,-2.578711,0,1639,NaN,NaN,NaN
9347,-0.223378,-2.578711,0,1639,NaN,NaN,NaN
9348,-0.211621,-2.578711,0,1639,NaN,NaN,NaN
9349,-0.211621,-2.578711,0,1638,NaN,NaN,NaN
9350,-0.223378,-2.578711,0,1638,NaN,NaN,NaN
9351,-0.238074,-2.578711,0,1638,NaN,NaN,NaN
9352,-0.238074,-2.578711,0,1638,NaN,NaN,NaN
9353,-0.235135,-2.57577,0,1636,NaN,NaN,NaN
9354,-0.232195,-2.572829,0,1635,NaN,NaN,NaN
9355,-0.2175,-2.572829,0,1635,NaN,NaN,NaN
9356,-0.205743,-2.578711,0,1635,NaN,NaN,NaN
9357,-0.211621,-2.590473,0,1635,NaN,NaN,NaN
9358,-0.226317,-2.599295,0,1635,NaN,NaN,NaN
9359,-0.24983,-2.605176,0,1635,NaN,NaN,NaN
9360,-0.252769,-2.602235,0,1636,NaN,NaN,NaN
9361,-0.24983,-2.602235,0,1636,NaN,NaN,NaN
9362,-0.232195,-2.605176,0,1637,NaN,NaN,NaN
9363,-0.220439,-2.611057,0,1637,NaN,NaN,NaN
9364,-0.214561,-2.613998,0,1637,NaN,NaN,NaN
9365,-0.2175,-2.619879,0,1636,NaN,NaN,NaN
9366,-0.2175,-2.613998,0,1635,NaN,NaN,NaN
9367,-0.214561,-2.608117,0,1634,NaN,NaN,NaN
9368,-0.208682,-2.608117,0,1632,NaN,NaN,NaN
9369,-0.208682,-2.613998,0,1631,NaN,NaN,NaN
9370,-0.208682,-2.62576,0,1629,NaN,NaN,NaN
9371,-0.208682,-2.63164,0,1631,NaN,NaN,NaN
9372,-0.205743,-2.637521,0,1632,NaN,NaN,NaN
9373,-0.199865,-2.637521,0,1633,NaN,NaN,NaN
9374,-0.193986,-2.6287,0,1633,NaN,NaN,NaN
9375,-0.193986,-2.619879,0,1633,NaN,NaN,NaN
9376,-0.202804,-2.611057,0,1634,NaN,NaN,NaN
9377,-0.211621,-2.611057,0,1635,NaN,NaN,NaN
9378,-0.2175,-2.613998,0,1635,NaN,NaN,NaN
9379,-0.202804,-2.616938,0,1634,NaN,NaN,NaN
9380,-0.188108,-2.6287,0,1634,NaN,NaN,NaN
9381,-0.176351,-2.637521,0,1633,NaN,NaN,NaN
9382,-0.176351,-2.63164,0,1632,NaN,NaN,NaN
9383,-0.179291,-2.616938,0,1631,NaN,NaN,NaN
9384,-0.18223,-2.605176,0,1632,NaN,NaN,NaN
9385,-0.18223,-2.605176,0,1632,NaN,NaN,NaN
9386,-0.176351,-2.605176,0,1632,NaN,NaN,NaN
9387,-0.164595,-2.605176,0,1632,NaN,NaN,NaN
9388,-0.152838,-2.608117,0,1632,NaN,NaN,NaN
9389,-0.14402,-2.605176,0,1632,NaN,NaN,NaN
9390,-0.141081,-2.602235,0,1630,NaN,NaN,NaN
9391,-0.141081,-2.596354,0,1629,NaN,NaN,NaN
9392,-0.141081,-2.596354,0,1630,NaN,NaN,NaN
9393,-0.14402,-2.593414,0,1631,NaN,NaN,NaN
9394,-0.14696,-2.593414,0,1633,NaN,NaN,NaN
9395,-0.14402,-2.590473,0,1633,NaN,NaN,NaN
9396,-0.14402,-2.593414,0,1633,NaN,NaN,NaN
9397,-0.141081,-2.596354,0,1634,NaN,NaN,NaN
9398,-0.135203,-2.599295,0,1632,NaN,NaN,NaN
9399,-0.129325,-2.602235,0,1630,NaN,NaN,NaN
9400,-0.129325,-2.608117,0,1628,NaN,NaN,NaN
9401,-0.129325,-2.619879,0,1629,NaN,NaN,NaN
9402,-0.138142,-2.63164,0,1629,NaN,NaN,NaN
9403,-0.149899,-2.6287,0,1629,NaN,NaN,NaN
9404,-0.152838,-2.616938,0,1630,NaN,NaN,NaN
9405,-0.152838,-2.605176,0,1631,NaN,NaN,NaN
9406,-0.152838,-2.605176,0,1631,NaN,NaN,NaN
9407,-0.14696,-2.605176,0,1631,NaN,NaN,NaN
9408,-0.126385,-2.605176,0,1630,NaN,NaN,NaN
9409,-0.105811,-2.608117,0,1628,NaN,NaN,NaN
9410,-0.094054,-2.608117,0,1625,NaN,NaN,NaN
9411,-0.094054,-2.605176,0,1626,NaN,NaN,NaN
9412,-0.094054,-2.602235,0,1628,NaN,NaN,NaN
9413,-0.099933,-2.605176,0,1630,NaN,NaN,NaN
9414,-0.105811,-2.605176,0,1629,NaN,NaN,NaN
9415,-0.096993,-2.608117,0,1629,NaN,NaN,NaN
9416,-0.082298,-2.613998,0,1629,NaN,NaN,NaN
9417,-0.070541,-2.611057,0,1630,NaN,NaN,NaN
9418,-0.076419,-2.602235,0,1630,NaN,NaN,NaN
9419,-0.079358,-2.590473,0,1629,NaN,NaN,NaN
9420,-0.085237,-2.584592,0,1628,NaN,NaN,NaN
9421,-0.088176,-2.596354,0,1627,NaN,NaN,NaN
9422,-0.094054,-2.611057,0,1627,NaN,NaN,NaN
9423,-0.091115,-2.622819,0,1627,NaN,NaN,NaN
9424,-0.091115,-2.611057,0,1628,NaN,NaN,NaN
9425,-0.082298,-2.605176,0,1628,NaN,NaN,NaN
9426,-0.070541,-2.602235,0,1628,NaN,NaN,NaN
9427,-0.061723,-2.602235,0,1628,NaN,NaN,NaN
9428,-0.055845,-2.611057,0,1628,NaN,NaN,NaN
9429,-0.052906,-2.616938,0,1628,NaN,NaN,NaN
9430,-0.064662,-2.616938,0,1629,NaN,NaN,NaN
9431,-0.079358,-2.616938,0,1629,NaN,NaN,NaN
9432,-0.096993,-2.619879,0,1629,NaN,NaN,NaN
9433,-0.096993,-2.62576,0,1629,NaN,NaN,NaN
9434,-0.094054,-2.6287,0,1628,NaN,NaN,NaN
9435,-0.091115,-2.622819,0,1628,NaN,NaN,NaN
9436,-0.088176,-2.616938,0,1627,NaN,NaN,NaN
9437,-0.094054,-2.608117,0,1627,NaN,NaN,NaN
9438,-0.094054,-2.602235,0,1624,NaN,NaN,NaN
9439,-0.094054,-2.605176,0,1621,NaN,NaN,NaN
9440,-0.094054,-2.619879,0,1618,NaN,NaN,NaN
9441,-0.094054,-2.640462,0,1620,NaN,NaN,NaN
9442,-0.094054,-2.655163,0,1622,NaN,NaN,NaN
9443,-0.091115,-2.661044,0,1623,NaN,NaN,NaN
9444,-0.079358,-2.663984,0,1624,NaN,NaN,NaN
9445,-0.070541,-2.663984,0,1624,NaN,NaN,NaN
9446,-0.067602,-2.669865,0,1623,NaN,NaN,NaN
9447,-0.067602,-2.675745,0,1622,NaN,NaN,NaN
9448,-0.07348,-2.678686,0,1621,NaN,NaN,NaN
9449,-0.076419,-2.681626,0,1622,NaN,NaN,NaN
9450,-0.067602,-2.684566,0,1622,NaN,NaN,NaN
9451,-0.055845,-2.690446,0,1622,NaN,NaN,NaN
9452,-0.044088,-2.693386,0,1622,NaN,NaN,NaN
9453,-0.044088,-2.693386,0,1623,NaN,NaN,NaN
9454,-0.047027,-2.693386,0,1624,NaN,NaN,NaN
9455,-0.047027,-2.690446,0,1624,NaN,NaN,NaN
9456,-0.047027,-2.693386,0,1625,NaN,NaN,NaN
9457,-0.044088,-2.693386,0,1626,NaN,NaN,NaN
9458,-0.044088,-2.687506,0,1625,NaN,NaN,NaN
9459,-0.044088,-2.681626,0,1624,NaN,NaN,NaN
9460,-0.047027,-2.675745,0,1624,NaN,NaN,NaN
9461,-0.03527,-2.678686,0,1625,NaN,NaN,NaN
9462,-0.020574,-2.681626,0,1627,NaN,NaN,NaN
9463,-0.008818,-2.693386,0,1627,NaN,NaN,NaN
9464,-0.020574,-2.702207,0,1627,NaN,NaN,NaN
9465,-0.029392,-2.705147,0,1629,NaN,NaN,NaN
9466,-0.03527,-2.699267,0,1632,NaN,NaN,NaN
9467,-0.03527,-2.708087,0,1635,NaN,NaN,NaN
9468,-0.03527,-2.731607,0,1632,NaN,NaN,NaN
9469,-0.029392,-2.752186,0,1630,NaN,NaN,NaN
9470,-0.026453,-2.755126,0,1628,NaN,NaN,NaN
9471,-0.023514,-2.758066,0,1627,NaN,NaN,NaN
9472,-0.020574,-2.755126,0,1627,NaN,NaN,NaN
9473,-0.014696,-2.752186,0,1627,NaN,NaN,NaN
9474,0.017635,-2.746306,0,1628,NaN,NaN,NaN
9475,0.049966,-2.746306,0,1630,NaN,NaN,NaN
9476,0.082298,-2.763945,0,1630,NaN,NaN,NaN
9477,0.132264,-2.81098,0,1629,NaN,NaN,NaN
9478,0.188108,-2.86095,0,1627,NaN,NaN,NaN
9479,0.264526,-2.940306,0,1627,NaN,NaN,NaN
9480,0.332126,-3.010835,0,1629,NaN,NaN,NaN
9481,0.399725,-3.154802,0,1632,NaN,NaN,NaN
9482,0.487895,-3.251738,0,1634,NaN,NaN,NaN
9483,0.540797,-3.40151,0,1634,NaN,NaN,NaN
9484,0.593697,-3.498397,0,1634,NaN,NaN,NaN
9485,0.643658,-3.621679,0,1632,NaN,NaN,NaN
9486,0.693617,-3.727322,0,1631,NaN,NaN,NaN
9487,0.731821,-3.809472,0,1630,NaN,NaN,NaN
9488,0.723005,-3.929734,0,1632,NaN,NaN,NaN
9489,0.714188,-4.003047,0,1635,NaN,NaN,NaN
9490,0.714188,-4.102733,0,1637,NaN,NaN,NaN
9491,0.708311,-4.13791,0,1638,NaN,NaN,NaN
9492,0.667168,-4.176015,0,1638,NaN,NaN,NaN
9493,0.620147,-4.187739,0,1638,NaN,NaN,NaN
9494,0.573125,-4.193601,0,1638,NaN,NaN,NaN
9495,0.561369,-4.199462,0,1637,NaN,NaN,NaN
9496,0.55843,-4.202393,0,1637,NaN,NaN,NaN
9497,0.540797,-4.205324,0,1638,NaN,NaN,NaN
9498,0.526102,-4.205324,0,1639,NaN,NaN,NaN
9499,0.511407,-4.199462,0,1640,NaN,NaN,NaN
9500,0.508468,-4.187739,0,1638,NaN,NaN,NaN
9501,0.505529,-4.176015,0,1637,NaN,NaN,NaN
9502,0.508468,-4.170153,0,1638,NaN,NaN,NaN
9503,0.517285,-4.152566,0,1638,NaN,NaN,NaN
9504,0.537858,-4.134979,0,1639,NaN,NaN,NaN
9505,0.549613,-4.111527,0,1640,NaN,NaN,NaN
9506,0.55843,-4.111527,0,1641,NaN,NaN,NaN
9507,0.555491,-4.108596,0,1642,NaN,NaN,NaN
9508,0.555491,-4.108596,0,1642,NaN,NaN,NaN
9509,0.55843,-4.108596,0,1642,NaN,NaN,NaN
9510,0.561369,-4.09687,0,1642,NaN,NaN,NaN
9511,0.564308,-4.088075,0,1642,NaN,NaN,NaN
9512,0.567247,-4.07928,0,1642,NaN,NaN,NaN
9513,0.570186,-4.082211,0,1642,NaN,NaN,NaN
9514,0.576064,-4.082211,0,1641,NaN,NaN,NaN
9515,0.581941,-4.082211,0,1640,NaN,NaN,NaN
9516,0.587819,-4.07928,0,1639,NaN,NaN,NaN
9517,0.596636,-4.076348,0,1638,NaN,NaN,NaN
9518,0.596636,-4.099801,0,1638,NaN,NaN,NaN
9519,0.590758,-4.123253,0,1637,NaN,NaN,NaN
9520,0.58488,-4.132047,0,1637,NaN,NaN,NaN
9521,0.581941,-4.11739,0,1637,NaN,NaN,NaN
9522,0.581941,-4.105664,0,1637,NaN,NaN,NaN
9523,0.58488,-4.105664,0,1638,NaN,NaN,NaN
9524,0.596636,-4.09687,0,1638,NaN,NaN,NaN
9525,0.605452,-4.091006,0,1639,NaN,NaN,NaN
9526,0.614269,-4.091006,0,1639,NaN,NaN,NaN
9527,0.61133,-4.093938,0,1639,NaN,NaN,NaN
9528,0.605452,-4.09687,0,1638,NaN,NaN,NaN
9529,0.605452,-4.093938,0,1638,NaN,NaN,NaN
9530,0.61133,-4.099801,0,1637,NaN,NaN,NaN
9531,0.617208,-4.093938,0,1637,NaN,NaN,NaN
9532,0.620147,-4.091006,0,1639,NaN,NaN,NaN
9533,0.626024,-4.085143,0,1641,NaN,NaN,NaN
9534,0.631902,-4.09687,0,1643,NaN,NaN,NaN
9535,0.63778,-4.105664,0,1643,NaN,NaN,NaN
9536,0.63778,-4.108596,0,1643,NaN,NaN,NaN
9537,0.640719,-4.105664,0,1645,NaN,NaN,NaN
9538,0.640719,-4.105664,0,1646,NaN,NaN,NaN
9539,0.643658,-4.111527,0,1648,NaN,NaN,NaN
9540,0.640719,-4.11739,0,1647,NaN,NaN,NaN
9541,0.643658,-4.108596,0,1646,NaN,NaN,NaN
9542,0.646596,-4.102733,0,1645,NaN,NaN,NaN
9543,0.655413,-4.093938,0,1645,NaN,NaN,NaN
9544,0.658352,-4.093938,0,1645,NaN,NaN,NaN
9545,0.66129,-4.088075,0,1645,NaN,NaN,NaN
9546,0.655413,-4.085143,0,1645,NaN,NaN,NaN
9547,0.649535,-4.082211,0,1645,NaN,NaN,NaN
9548,0.646596,-4.085143,0,1645,NaN,NaN,NaN
9549,0.652474,-4.088075,0,1648,NaN,NaN,NaN
9550,0.66129,-4.091006,0,1651,NaN,NaN,NaN
9551,0.667168,-4.093938,0,1655,NaN,NaN,NaN
9552,0.675984,-4.088075,0,1654,NaN,NaN,NaN
9553,0.678923,-4.088075,0,1654,NaN,NaN,NaN
9554,0.678923,-4.091006,0,1654,NaN,NaN,NaN
9555,0.675984,-4.102733,0,1654,NaN,NaN,NaN
9556,0.667168,-4.114459,0,1655,NaN,NaN,NaN
9557,0.66129,-4.120322,0,1656,NaN,NaN,NaN
9558,0.655413,-4.129116,0,1657,NaN,NaN,NaN
9559,0.658352,-4.140841,0,1657,NaN,NaN,NaN
9560,0.66129,-4.140841,0,1657,NaN,NaN,NaN
9561,0.664229,-4.129116,0,1658,NaN,NaN,NaN
9562,0.667168,-4.123253,0,1659,NaN,NaN,NaN
9563,0.673046,-4.126184,0,1660,NaN,NaN,NaN
9564,0.675984,-4.120322,0,1660,NaN,NaN,NaN
9565,0.684801,-4.111527,0,1660,NaN,NaN,NaN
9566,0.68774,-4.105664,0,1660,NaN,NaN,NaN
9567,0.690678,-4.114459,0,1660,NaN,NaN,NaN
9568,0.690678,-4.126184,0,1661,NaN,NaN,NaN
9569,0.690678,-4.134979,0,1662,NaN,NaN,NaN
9570,0.693617,-4.13791,0,1663,NaN,NaN,NaN
9571,0.714188,-4.13791,0,1662,NaN,NaN,NaN
9572,0.728882,-4.132047,0,1663,NaN,NaN,NaN
9573,0.734759,-4.123253,0,1664,NaN,NaN,NaN
9574,0.725943,-4.129116,0,1664,NaN,NaN,NaN
9575,0.717127,-4.140841,0,1663,NaN,NaN,NaN
9576,0.720066,-4.155497,0,1663,NaN,NaN,NaN
9577,0.731821,-4.155497,0,1662,NaN,NaN,NaN
9578,0.740637,-4.16136,0,1662,NaN,NaN,NaN
9579,0.734759,-4.170153,0,1663,NaN,NaN,NaN
9580,0.723005,-4.178946,0,1662,NaN,NaN,NaN
9581,0.717127,-4.187739,0,1662,NaN,NaN,NaN
9582,0.728882,-4.196531,0,1663,NaN,NaN,NaN
9583,0.740637,-4.205324,0,1666,NaN,NaN,NaN
9584,0.737698,-4.199462,0,1669,NaN,NaN,NaN
9585,0.734759,-4.196531,0,1670,NaN,NaN,NaN
9586,0.734759,-4.196531,0,1670,NaN,NaN,NaN
9587,0.734759,-4.19067,0,1669,NaN,NaN,NaN
