n,x,y,val
11596,8.481747,-9.59125,0
11597,8.484622,-9.59698,0
11598,8.493248,-9.59125,0
11599,8.507622,-9.57979,0
11600,8.519122,-9.56833,0
11601,8.527746,-9.562599,0
11602,8.527746,-9.556869,0
11603,8.524871000000001,-9.556869,0
11604,8.524871000000001,-9.556869,0
11605,8.521996000000001,-9.559733999999999,0
11606,8.521996000000001,-9.565465,0
11607,8.524871000000001,-9.571195,0
11608,8.533495,-9.576925,0
11609,8.536369,-9.576925,0
11610,8.533495,-9.565465,0
11611,8.530619999999999,-9.556869,0
11612,8.530619999999999,-9.545406,0
11613,8.539242999999999,-9.542541,0
11614,8.550741,-9.542541,0
11615,8.565111,-9.542541,0
11616,8.570859,-9.542541,0
11617,8.570859,-9.539675,0
11618,8.573733,-9.536809,0
11619,8.573733,-9.533944,0
11620,8.570859,-9.533944,0
11621,8.570859,-9.528212,0
11622,8.570859,-9.525346,0
11623,8.570859,-9.52248,0
11624,8.570859,-9.519614,0
11625,8.582353999999999,-9.525346,0
11626,8.596722999999999,-9.539675,0
11627,8.611089999999999,-9.562599,0
11628,8.613963,-9.582655,0
11629,8.616836,-9.59125,0
11630,8.616836,-9.594114999999999,0
11631,8.616836,-9.59125,0
11632,8.605343,-9.588385,0
11633,8.590976,-9.585519999999999,0
11634,8.582353999999999,-9.585519999999999,0
11635,8.590976,-9.588385,0
11636,8.593849,-9.588385,0
11637,8.588102000000001,-9.585519999999999,0
11638,8.582353999999999,-9.585519999999999,0
11639,8.582353999999999,-9.576925,0
11640,8.585228,-9.56833,0
11641,8.588102000000001,-9.559733999999999,0
11642,8.596722999999999,-9.556869,0
11643,8.605343,-9.565465,0
11644,8.611089999999999,-9.57979,0
11645,8.605343,-9.594114999999999,0
11646,8.599596,-9.602708999999999,0
11647,8.596722999999999,-9.611303,0
11648,8.605343,-9.619896,0
11649,8.628328999999999,-9.619896,0
11650,8.645566,-9.617032,0
11651,8.668547,-9.611303,0
11652,8.674292,-9.611303,0
11653,8.645566,-9.611303,0
11654,8.613963,-9.619896,0
11655,8.533495,-9.631353,0
11656,8.450116,-9.668583,0
11657,8.303399,-9.725844,0
11658,8.124888,-9.814559,0
11659,7.877014999999999,-9.92896,0
11660,7.646167999999999,-10.03471,0
11661,7.374604,-10.186069,0
11662,7.1056,-10.320172999999999,0
11663,6.778322999999999,-10.491204,0
11664,6.468014,-10.656353999999999,0
11665,6.18347,-10.824167999999998,0
11666,5.921883,-11.005991,0
11667,5.729895,-11.170575,0
11668,5.569806,-11.337805,0
11669,5.494097,-11.493521000000001,0
11670,5.453323,-11.637758999999999,0
11671,5.4562349999999995,-11.767728,0
11672,5.4416720000000005,-11.849602,0
11673,5.392151,-11.894753,0
11674,5.322225,-11.928606,0
11675,5.2289650000000005,-11.94835,0
11676,5.124016,-11.968091000000001,0
11677,4.9840290000000005,-11.985009,0
11678,4.873164,-12.016021,0
11679,4.797288,-12.066752000000001,0
11680,4.776857,-12.125914,0
11681,4.785613,-12.170972,0
11682,4.823555000000001,-12.201941,0
11683,4.876082,-12.213201,0
11684,4.969444,-12.224459,0
11685,5.05403,-12.224459,0
11686,5.161918,-12.204756,0
11687,5.2610269999999995,-12.179419000000001,0
11688,5.348449,-12.139997,0
11689,5.412543,-12.097745,0
11690,5.435846,-12.061116,0
11691,5.45041,-12.016021,0
11692,5.435846,-11.987829,0
11693,5.3892370000000005,-11.959631,0
11694,5.336794,-11.95399,0
11695,5.295998,-11.95117,0
11696,5.2668550000000005,-11.97373,0
11697,5.243539,-12.010383000000001,0
11698,5.205646,-12.058297999999999,0
11699,5.182325,-12.089293,0
11700,5.164834,-12.114647,0
11701,5.164834,-12.128731,0
11702,5.188155999999999,-12.134364,0
11703,5.211476,-12.13718,0
11704,5.23771,-12.139997,0
11705,5.246454,-12.145629,0
11706,5.252283,-12.148444999999999,0
11707,5.2668550000000005,-12.151261,0
11708,5.272684,-12.148444999999999,0
11709,5.281427,-12.151261,0
11710,5.281427,-12.154077000000001,0
11711,5.281427,-12.156893,0
11712,5.275599,-12.156893,0
11713,5.263941,-12.170972,0
11714,5.249368,-12.187864999999999,0
11715,5.246454,-12.207571000000002,0
11716,5.243539,-12.213201,0
11717,5.243539,-12.201941,0
11718,5.2406239999999995,-12.18505,0
11719,5.2406239999999995,-12.182235,0
11720,5.263941,-12.196311,0
11721,5.29017,-12.210386,0
11722,5.295998,-12.210386,0
11723,5.278512999999999,-12.210386,0
11724,5.258112000000001,-12.210386,0
11725,5.252283,-12.210386,0
11726,5.243539,-12.210386,0
11727,5.258112000000001,-12.210386,0
11728,5.272684,-12.204756,0
11729,5.272684,-12.193496000000001,0
11730,5.2610269999999995,-12.176604,0
11731,5.246454,-12.162525,0
11732,5.258112000000001,-12.165341,0
11733,5.272684,-12.176604,0
11734,5.275599,-12.193496000000001,0
11735,5.2610269999999995,-12.199126,0
11736,5.2406239999999995,-12.204756,0
11737,5.23188,-12.201941,0
11738,5.223136,-12.196311,0
11739,5.2289650000000005,-12.187864999999999,0
11740,5.2289650000000005,-12.179419000000001,0
11741,5.226051,-12.179419000000001,0
11742,5.220221,-12.182235,0
11743,5.220221,-12.18505,0
11744,5.220221,-12.190681,0
11745,5.223136,-12.193496000000001,0
11746,5.2289650000000005,-12.193496000000001,0
11747,5.2289650000000005,-12.190681,0
11748,5.23771,-12.18505,0
11749,5.246454,-12.182235,0
11750,5.255197,-12.182235,0
11751,5.255197,-12.18505,0
11752,5.258112000000001,-12.179419000000001,0
11753,5.258112000000001,-12.173788,0
11754,5.246454,-12.168157,0
11755,5.234795,-12.168157,0
11756,5.217306,-12.165341,0
11757,5.214391,-12.159709,0
11758,5.220221,-12.148444999999999,0
11759,5.23188,-12.142813,0
11760,5.2406239999999995,-12.142813,0
11761,5.2406239999999995,-12.145629,0
11762,5.234795,-12.148444999999999,0
11763,5.23188,-12.151261,0
11764,5.252283,-12.151261,0
11765,5.275599,-12.151261,0
11766,5.29017,-12.148444999999999,0
11767,5.29017,-12.151261,0
11768,5.287256,-12.151261,0
11769,5.275599,-12.156893,0
11770,5.2610269999999995,-12.159709,0
11771,5.252283,-12.162525,0
11772,5.2610269999999995,-12.165341,0
11773,5.258112000000001,-12.165341,0
11774,5.246454,-12.170972,0
11775,5.23771,-12.173788,0
11776,5.2406239999999995,-12.173788,0
11777,5.246454,-12.173788,0
11778,5.249368,-12.173788,0
11779,5.258112000000001,-12.173788,0
11780,5.2668550000000005,-12.176604,0
11781,5.2610269999999995,-12.176604,0
11782,5.246454,-12.176604,0
11783,5.234795,-12.176604,0
11784,5.2406239999999995,-12.179419000000001,0
11785,5.246454,-12.179419000000001,0
11786,5.255197,-12.193496000000001,0
11787,5.255197,-12.204756,0
11788,5.255197,-12.213201,0
11789,5.246454,-12.210386,0
11790,5.23188,-12.201941,0
11791,5.220221,-12.204756,0
11792,5.214391,-12.204756,0
11793,5.214391,-12.207571000000002,0
11794,5.214391,-12.207571000000002,0
11795,5.214391,-12.204756,0
11796,5.211476,-12.199126,0
11797,5.211476,-12.196311,0
11798,5.223136,-12.196311,0
11799,5.234795,-12.196311,0
11800,5.243539,-12.190681,0
11801,5.252283,-12.176604,0
11802,5.2610269999999995,-12.168157,0
11803,5.269769999999999,-12.159709,0
11804,5.269769999999999,-12.154077000000001,0
11805,5.2668550000000005,-12.154077000000001,0
11806,5.252283,-12.156893,0
11807,5.23771,-12.162525,0
11808,5.214391,-12.168157,0
11809,5.205646,-12.170972,0
11810,5.196901,-12.165341,0
11811,5.193986,-12.159709,0
11812,5.191071,-12.159709,0
11813,5.199816,-12.170972,0
11814,5.214391,-12.18505,0
11815,5.223136,-12.201941,0
11816,5.217306,-12.210386,0
11817,5.208561,-12.213201,0
11818,5.202731,-12.210386,0
11819,5.202731,-12.210386,0
11820,5.205646,-12.21883,0
11821,5.205646,-12.238531,0
11822,5.205646,-12.255416,0
11823,5.202731,-12.255416,0
11824,5.196901,-12.241344999999999,0
11825,5.208561,-12.232903,0
11826,5.223136,-12.241344999999999,0
11827,5.23188,-12.24416,0
11828,5.226051,-12.24416,0
11829,5.220221,-12.24416,0
11830,5.220221,-12.24416,0
11831,5.217306,-12.246974,0
11832,5.205646,-12.249788,0
11833,5.191071,-12.255416,0
11834,5.17941,-12.261042999999999,0
11835,5.182325,-12.255416,0
11836,5.191071,-12.246974,0
11837,5.196901,-12.238531,0
11838,5.214391,-12.241344999999999,0
11839,5.226051,-12.24416,0
11840,5.2406239999999995,-12.246974,0
11841,5.295998,-12.249788,0
11842,5.377584,-12.252602,0
11843,5.537778,-12.24416,0
11844,5.715345,-12.235717,0
11845,5.942238,-12.193496000000001,0
11846,6.174754,-12.114647,0
11847,6.453504,-12.027296,0
11848,6.720350999999999,-11.965271000000001,0
11849,6.992698,-11.931427000000001,0
11850,7.1895169999999995,-11.908859,0
11851,7.348585000000001,-11.860891,0
11852,7.458419999999999,-11.824197999999999,0
11853,7.536427000000001,-11.7762,0
11854,7.579753,-11.759255,0
11855,7.576865,-11.739484,0
11856,7.562424000000001,-11.731010000000001,0
11857,7.521984,-11.728185,0
11858,7.461310000000001,-11.731010000000001,0
11859,7.400619,-11.733835000000001,0
11860,7.357258,-11.73666,0
11861,7.339911999999999,-11.742308999999999,0
11862,7.331238000000001,-11.73666,0
11863,7.331238000000001,-11.71406,0
11864,7.334128999999999,-11.694282000000001,0
11865,7.334128999999999,-11.682979,0
11866,7.33702,-11.682979,0
11867,7.334128999999999,-11.685805,0
11868,7.331238000000001,-11.688630999999999,0
11869,7.328346000000001,-11.680154,0
11870,7.331238000000001,-11.671676,0
11871,7.319672,-11.663197,0
11872,7.3081059999999995,-11.671676,0
11873,7.290755,-11.697108,0
11874,7.290755,-11.722535,0
11875,7.290755,-11.756431,0
11876,7.279188,-11.767728,0
11877,7.2618350000000005,-11.781848,0
11878,7.250266000000001,-11.787495,0
11879,7.25605,-11.810083,0
11880,7.264727000000001,-11.829844,0
11881,7.264727000000001,-11.846779,0
11882,7.267619,-11.846779,0
11883,7.267619,-11.843957000000001,0
11884,7.293647,-11.829844,0
11885,7.319672,-11.818552,0
11886,7.345694,-11.801613,0
11887,7.345694,-11.798789,0
11888,7.345694,-11.804436,0
11889,7.342803,-11.812906,0
11890,7.345694,-11.821375,0
11891,7.351476,-11.821375,0
11892,7.348585000000001,-11.818552,0
11893,7.342803,-11.818552,0
11894,7.351476,-11.810083,0
11895,7.368822,-11.807259,0
11896,7.380385,-11.804436,0
11897,7.368822,-11.804436,0
11898,7.357258,-11.804436,0
11899,7.351476,-11.807259,0
11900,7.348585000000001,-11.810083,0
11901,7.348585000000001,-11.821375,0
11902,7.345694,-11.832666,0
11903,7.345694,-11.841134,0
11904,7.342803,-11.843957000000001,0
11905,7.357258,-11.849602,0
11906,7.371713000000001,-11.852424000000001,0
11907,7.386166,-11.855246000000001,0
11908,7.386166,-11.855246000000001,0
11909,7.386166,-11.849602,0
11910,7.386166,-11.841134,0
11911,7.389057000000001,-11.832666,0
11912,7.391947999999999,-11.832666,0
11913,7.394838,-11.838312,0
11914,7.3832759999999995,-11.843957000000001,0
11915,7.371713000000001,-11.852424000000001,0
11916,7.36304,-11.858069,0
11917,7.365931,-11.866535,0
11918,7.360149000000001,-11.872179,0
11919,7.354367,-11.880645,0
11920,7.374604,-11.88911,0
11921,7.397728999999999,-11.869357,0
11922,7.417961,-11.849602,0
11923,7.4092899999999995,-11.838312,0
11924,7.403510000000001,-11.849602,0
11925,7.400619,-11.858069,0
11926,7.400619,-11.855246000000001,0
11927,7.403510000000001,-11.852424000000001,0
11928,7.403510000000001,-11.852424000000001,0
11929,7.4092899999999995,-11.852424000000001,0
11930,7.4121809999999995,-11.858069,0
11931,7.417961,-11.863713,0
11932,7.420851,-11.869357,0
11933,7.423741000000001,-11.875001,0
11934,7.420851,-11.872179,0
11935,7.4121809999999995,-11.880645,0
11936,7.400619,-11.891931,0
11937,7.391947999999999,-11.906038,0
11938,7.403510000000001,-11.908859,0
11939,7.4121809999999995,-11.897574,0
11940,7.417961,-11.886288,0
11941,7.4121809999999995,-11.875001,0
11942,7.4064,-11.875001,0
11943,7.400619,-11.875001,0
11944,7.397728999999999,-11.877823,0
11945,7.400619,-11.877823,0
11946,7.400619,-11.880645,0
11947,7.400619,-11.877823,0
11948,7.400619,-11.877823,0
11949,7.403510000000001,-11.877823,0
11950,7.403510000000001,-11.877823,0
11951,7.391947999999999,-11.872179,0
11952,7.380385,-11.866535,0
11953,7.365931,-11.863713,0
11954,7.365931,-11.866535,0
11955,7.371713000000001,-11.869357,0
11956,7.380385,-11.869357,0
11957,7.3832759999999995,-11.869357,0
11958,7.389057000000001,-11.869357,0
11959,7.391947999999999,-11.872179,0
11960,7.391947999999999,-11.877823,0
11961,7.391947999999999,-11.877823,0
11962,7.389057000000001,-11.880645,0
11963,7.3832759999999995,-11.877823,0
11964,7.371713000000001,-11.877823,0
11965,7.360149000000001,-11.877823,0
11966,7.354367,-11.877823,0
11967,7.354367,-11.877823,0
11968,7.360149000000001,-11.894753,0
11969,7.36304,-11.91168,0
11970,7.354367,-11.917322,0
11971,7.345694,-11.906038,0
11972,7.345694,-11.894753,0
11973,7.360149000000001,-11.894753,0
11974,7.377494,-11.891931,0
11975,7.371713000000001,-11.891931,0
11976,7.339911999999999,-11.88911,0
11977,7.279188,-11.891931,0
11978,7.215553999999999,-11.897574,0
11979,7.137434,-11.917322,0
11980,7.041917999999999,-11.959631,0
11981,6.873947,-11.999106,0
11982,6.671064,-12.038571000000001,0
11983,6.395455999999999,-12.049844,0
11984,6.113738,-12.125914,0
11985,5.8259050000000006,-12.18505,0
11986,5.581452,-12.269484,0
11987,5.360103,-12.30043,0
11988,5.17358,-12.33418,0
11989,5.007364,-12.359487,0
11990,4.881918,-12.381979,0
11991,4.797288,-12.404466000000001,0
11992,4.773937999999999,-12.426949,0
11993,4.7943690000000005,-12.446619,0
11994,4.829391,-12.463477000000001,0
11995,4.896507,-12.480332,0
11996,4.963609,-12.497185,0
11997,5.042364,-12.505611,0
11998,5.115268,-12.499994000000001,0
11999,5.185241,-12.48595,0
12000,5.246454,-12.471905,0
12001,5.2668550000000005,-12.466286,0
12002,5.310569,-12.466286,0
12003,5.330966,-12.455048,0
12004,5.3542760000000005,-12.443809,0
12005,5.360103,-12.42976,0
12006,5.3659300000000005,-12.42976,0
12007,5.363017,-12.424139,0
12008,5.360103,-12.418519,0
12009,5.363017,-12.421329,0
12010,5.3659300000000005,-12.440999999999999,0
12011,5.3659300000000005,-12.463477000000001,0
12012,5.339708,-12.471905,0
12013,5.313483,-12.466286,0
12014,5.29017,-12.460666999999999,0
12015,5.2930839999999995,-12.469095,0
12016,5.301826999999999,-12.480332,0
12017,5.301826999999999,-12.491568,0
12018,5.304741,-12.483141,0
12019,5.304741,-12.474714,0
12020,5.301826999999999,-12.469095,0
12021,5.29017,-12.471905,0
12022,5.278512999999999,-12.474714,0
12023,5.284342,-12.477523,0
12024,5.298913,-12.480332,0
12025,5.3076550000000005,-12.48595,0
12026,5.298913,-12.48595,0
12027,5.298913,-12.48595,0
12028,5.304741,-12.491568,0
12029,5.3076550000000005,-12.494375999999999,0
12030,5.3076550000000005,-12.497185,0
12031,5.295998,-12.502802,0
12032,5.287256,-12.514036,0
12033,5.272684,-12.528077,0
12034,5.2610269999999995,-12.5365,0
12035,5.249368,-12.539308,0
12036,5.23771,-12.542116,0
12037,5.23188,-12.550539,0
12038,5.23771,-12.558961,0
12039,5.249368,-12.564575,0
12040,5.2610269999999995,-12.572997,0
12041,5.258112000000001,-12.578610000000001,0
12042,5.258112000000001,-12.584224,0
12043,5.255197,-12.584224,0
12044,5.252283,-12.584224,0
12045,5.249368,-12.581417,0
12046,5.243539,-12.575804,0
12047,5.234795,-12.572997,0
12048,5.2289650000000005,-12.57019,0
12049,5.2289650000000005,-12.572997,0
12050,5.23771,-12.578610000000001,0
12051,5.252283,-12.584224,0
12052,5.263941,-12.589838,0
12053,5.272684,-12.589838,0
12054,5.2668550000000005,-12.589838,0
12055,5.2610269999999995,-12.609483,0
12056,5.255197,-12.629125,0
12057,5.258112000000001,-12.637542,0
12058,5.258112000000001,-12.626319,0
12059,5.23771,-12.615095,0
12060,5.217306,-12.615095,0
12061,5.214391,-12.617901,0
12062,5.226051,-12.623513,0
12063,5.2406239999999995,-12.629125,0
12064,5.234795,-12.63193,0
12065,5.234795,-12.634736,0
12066,5.234795,-12.629125,0
12067,5.23771,-12.617901,0
12068,5.234795,-12.609483,0
12069,5.226051,-12.606676,0
12070,5.223136,-12.606676,0
12071,5.220221,-12.609483,0
12072,5.223136,-12.612289,0
12073,5.220221,-12.620707000000001,0
12074,5.217306,-12.623513,0
12075,5.217306,-12.626319,0
12076,5.217306,-12.629125,0
12077,5.2289650000000005,-12.63193,0
12078,5.243539,-12.634736,0
12079,5.255197,-12.629125,0
12080,5.255197,-12.626319,0
12081,5.255197,-12.620707000000001,0
12082,5.255197,-12.623513,0
12083,5.2610269999999995,-12.623513,0
12084,5.263941,-12.623513,0
12085,5.2610269999999995,-12.623513,0
12086,5.2610269999999995,-12.626319,0
12087,5.2610269999999995,-12.623513,0
12088,5.2668550000000005,-12.626319,0
12089,5.2668550000000005,-12.626319,0
12090,5.2668550000000005,-12.629125,0
12091,5.2610269999999995,-12.63193,0
12092,5.258112000000001,-12.63193,0
12093,5.255197,-12.629125,0
12094,5.2406239999999995,-12.620707000000001,0
12095,5.2289650000000005,-12.612289,0
12096,5.223136,-12.606676,0
12097,5.226051,-12.60387,0
12098,5.23188,-12.601064,0
12099,5.2289650000000005,-12.598257,0
12100,5.2289650000000005,-12.606676,0
12101,5.2289650000000005,-12.612289,0
12102,5.2289650000000005,-12.612289,0
12103,5.2289650000000005,-12.606676,0
12104,5.226051,-12.606676,0
12105,5.226051,-12.609483,0
12106,5.223136,-12.626319,0
12107,5.223136,-12.643153,0
12108,5.220221,-12.662789,0
12109,5.208561,-12.665594,0
12110,5.193986,-12.657179,0
12111,5.167749,-12.643153,0
12112,5.150256,-12.634736,0
12113,5.103605,-12.637542,0
12114,5.016115,-12.659984,0
12115,4.8644099999999995,-12.688032000000002,0
12116,4.610444,-12.744110000000001,0
12117,4.312461,-12.808568,0
12118,3.9703690000000003,-12.903794,0
12119,3.6660480000000004,-13.015731,0
12120,3.332229,-13.135951,0
12121,2.998183,-13.242094,0
12122,2.622871,-13.331406,0
12123,2.279615,-13.442953,0
12124,1.9450020000000001,-13.576673000000001,0
12125,1.657246,-13.693554,0
12126,1.342968,-13.801982999999998,0
12127,1.084435,-13.874213000000001,0
12128,0.858182,-13.971375,0
12129,0.6965560000000001,-14.046272,0
12130,0.593697,-14.129432999999999,0
12131,0.546674,-14.19315,0
12132,0.555491,-14.276204000000002,0
12133,0.564308,-14.331539000000001,0
12134,0.602514,-14.414491,0
12135,0.673046,-14.461470000000002,0
12136,0.781778,-14.511191,0
12137,0.896383,-14.516714000000002,0
12138,1.028609,-14.522236999999999,0
12139,1.160825,-14.513952,0
12140,1.301841,-14.491857999999999,0
12141,1.42228,-14.472520999999999,0
12142,1.504524,-14.458707,0
12143,1.545644,-14.442128,0
12144,1.557392,-14.422782999999999,0
12145,1.566203,-14.406198999999999,0
12146,1.572077,-14.400670000000002,0
12147,1.575014,-14.395141,0
12148,1.530958,-14.389612,0
12149,1.492775,-14.384082999999999,0
12150,1.454591,-14.381317999999998,0
12151,1.431092,-14.384082999999999,0
12152,1.392906,-14.384082999999999,0
12153,1.354718,-14.384082999999999,0
12154,1.351781,-14.384082999999999,0
12155,1.357656,-14.381317999999998,0
12156,1.366468,-14.381317999999998,0
12157,1.366468,-14.400670000000002,0
12158,1.369406,-14.420019,0
12159,1.375281,-14.436601999999999,0
12160,1.378218,-14.436601999999999,0
12161,1.378218,-14.436601999999999,0
12162,1.384093,-14.442128,0
12163,1.389968,-14.444892000000001,0
12164,1.387031,-14.447655,0
12165,1.381156,-14.444892000000001,0
12166,1.387031,-14.439364999999999,0
12167,1.401718,-14.431073999999999,0
12168,1.416405,-14.425547,0
12169,1.416405,-14.428310999999999,0
12170,1.407593,-14.431073999999999,0
12171,1.401718,-14.433838,0
12172,1.392906,-14.455944,0
12173,1.389968,-14.475284,0
12174,1.389968,-14.494620000000001,0
12175,1.392906,-14.497382,0
12176,1.398781,-14.500144,0
12177,1.407593,-14.502906,0
12178,1.410531,-14.505667,0
12179,1.407593,-14.513952,0
12180,1.419343,-14.522236999999999,0
12181,1.4281549999999998,-14.527759,0
12182,1.442842,-14.527759,0
12183,1.439904,-14.522236999999999,0
12184,1.4457790000000001,-14.516714000000002,0
12185,1.451654,-14.511191,0
12186,1.451654,-14.513952,0
12187,1.451654,-14.516714000000002,0
12188,1.451654,-14.516714000000002,0
12189,1.442842,-14.511191,0
